Num_facture,num_contrat,exe,dtemi,datedeb,datefin,datcpt,libop,ncli,Prime,nomncli,nb_jour_couv,client_age,client_gender,client_marital_status
276607,16099,2022,12/19/2022,2/18/2022,12/29/2022,12/28/2022,Avenant,4865837,14887.2,client_3480,314,38,Male,Married
544239,16141,2025,6/16/2025,4/26/2025,6/27/2025,6/27/2025,Avenant,29600887,690.75,client_3662,62,38,Female,Married
374993,16114,2023,1/20/2024,12/8/2023,6/27/2024,1/30/2024,Avenant,6348198,2218.34,client_3663,22,60,Male,Widowed
374993,16114,2023,1/20/2024,12/8/2023,6/27/2024,1/30/2024,Avenant,6348198,2218.34,client_3663,180,60,Male,Widowed
340475,16119,2023,10/9/2023,8/14/2023,12/29/2023,10/29/2023,Avenant,8702973,1557.32,client_3637,137,55,Female,Married
373165,16128,2023,12/31/2023,11/5/2023,12/29/2023,1/30/2024,Affaire Nouvelle,16442223,1203.36,client_2245,54,25,Male,Married
509624,16119,2025,1/21/2025,12/29/2024,12/28/2025,1/28/2025,Terme,8709291,53631.5,client_3653,364,60,Female,Married
374993,16121,2023,1/20/2024,12/11/2023,3/28/2024,1/30/2024,Avenant,8790980,1346.52,client_2479,19,39,Male,Widowed
374993,16121,2023,1/20/2024,12/11/2023,3/28/2024,1/30/2024,Avenant,8790980,1346.52,client_2479,89,39,Male,Widowed
607365,16167,2025,12/19/2025,11/10/2025,5/29/2026,12/29/2025,Affaire Nouvelle,35186945,2345.10559,client_3664,49,60,Male,Widowed
607365,16167,2025,12/19/2025,11/10/2025,5/29/2026,12/29/2025,Affaire Nouvelle,35186945,2345.10559,client_3664,151,60,Male,Widowed
428637,16114,2023,4/29/2024,11/24/2023,6/18/2024,5/28/2024,Ristourne,8729052,-2060.62,client_3551,36,36,Female,Married
428637,16114,2023,4/29/2024,11/24/2023,6/18/2024,5/28/2024,Ristourne,8729052,-2060.62,client_3551,171,36,Female,Married
460672,16121,2024,7/14/2024,5/26/2024,12/28/2024,7/29/2024,Avenant,8767443,5395.26,client_355,216,25,Male,Married
301451,16116,2023,4/25/2023,3/18/2023,9/28/2023,4/28/2023,Avenant,6870064,312.18,client_1938,194,25,Female,Married
617922,16164,2026,2/7/2026,12/29/2025,5/29/2026,2/26/2026,Avenant,35132641,12695.37923,client_3665,151,57,Female,Single
314683,16123,2023,7/8/2023,6/20/2023,3/28/2024,7/29/2023,Avenant,12656804,2743.17,client_3666,193,36,Female,Married
314683,16123,2023,7/8/2023,6/20/2023,3/28/2024,7/29/2023,Avenant,12656804,2743.17,client_3666,89,36,Female,Married
609158,16162,2025,1/23/2026,12/25/2025,5/29/2026,1/28/2026,Ristourne,35102563,-0.93,client_1966,4,51,Male,Single
609158,16162,2025,1/23/2026,12/25/2025,5/29/2026,1/28/2026,Ristourne,35102563,-0.93,client_1966,151,51,Male,Single
528331,16112,2025,4/21/2025,3/29/2025,3/29/2026,4/27/2025,Terme,6246598,83774.24,client_2170,275,60,Female,Single
528331,16112,2025,4/21/2025,3/29/2025,3/29/2026,4/27/2025,Terme,6246598,83774.24,client_2170,90,60,Female,Single
609158,16165,2025,1/23/2026,10/11/2025,5/29/2026,1/28/2026,Avenant,35160119,2383.727841,client_3667,79,54,Female,Single
609158,16165,2025,1/23/2026,10/11/2025,5/29/2026,1/28/2026,Avenant,35160119,2383.727841,client_3667,151,54,Female,Single
609158,16166,2025,1/23/2026,11/8/2025,5/29/2026,1/28/2026,Avenant,35181965,10589.56321,client_3668,51,57,Female,Widowed
609158,16166,2025,1/23/2026,11/8/2025,5/29/2026,1/28/2026,Avenant,35181965,10589.56321,client_3668,151,57,Female,Widowed
173785,16104,2021,10/16/2021,3/29/2021,3/29/2022,10/28/2021,Avenant,4942364,18026.53,client_3592,275,30,Male,Married
173785,16104,2021,10/16/2021,3/29/2021,3/29/2022,10/28/2021,Avenant,4942364,18026.53,client_3592,90,30,Male,Married
428634,16121,2023,4/29/2024,9/24/2023,3/28/2024,5/28/2024,Avenant,8770336,10943.02,client_1812,97,43,Female,Married
428634,16121,2023,4/29/2024,9/24/2023,3/28/2024,5/28/2024,Avenant,8770336,10943.02,client_1812,89,43,Female,Married
284006,16104,2023,1/28/2023,12/30/2022,12/29/2023,1/29/2023,Terme,4976520,31668.67,client_368,364,25,Male,Single
387767,16137,2024,2/23/2024,2/17/2024,12/28/2024,2/26/2024,Affaire Nouvelle,18497099,20562.32,client_3669,315,38,Female,Single
619384,16178,2026,3/12/2026,1/13/2026,5/29/2026,3/30/2026,Affaire Nouvelle,35249773,3900.8608,client_3670,136,60,Female,Married
340475,16112,2023,10/9/2023,9/10/2023,3/28/2024,10/29/2023,Ristourne,6238324,-2280.2,client_1727,111,59,Female,Married
340475,16112,2023,10/9/2023,9/10/2023,3/28/2024,10/29/2023,Ristourne,6238324,-2280.2,client_1727,89,59,Female,Married
509649,16118,2025,1/23/2025,12/29/2024,12/28/2025,1/28/2025,Terme,8681357,2908.8713,client_69,364,42,Male,Married
458420,16114,2024,7/12/2024,6/19/2024,6/18/2025,7/28/2024,Terme,8729052,48547.31,client_3551,193,36,Female,Married
458420,16114,2024,7/12/2024,6/19/2024,6/18/2025,7/28/2024,Terme,8729052,48547.31,client_3551,171,36,Female,Married
617922,16158,2025,2/7/2026,8/29/2025,3/29/2026,2/26/2026,Avenant,35017599,2142.84,client_1942,122,42,Female,Married
617922,16158,2025,2/7/2026,8/29/2025,3/29/2026,2/26/2026,Avenant,35017599,2142.84,client_1942,90,42,Female,Married
544239,16138,2025,6/16/2025,1/7/2025,3/28/2025,6/27/2025,Ristourne,8761450,-799.57,client_2192,80,33,Male,Married
569939,16111,2025,9/6/2025,8/22/2025,12/28/2025,9/27/2025,Ristourne,6157213,-1567.51,client_3596,128,60,Male,Single
428634,16122,2023,4/29/2024,12/25/2023,3/28/2024,5/28/2024,Avenant,12031790,3188.85,client_2016,5,29,Female,Single
428634,16122,2023,4/29/2024,12/25/2023,3/28/2024,5/28/2024,Avenant,12031790,3188.85,client_2016,89,29,Female,Single
617922,16157,2025,2/7/2026,9/7/2025,3/29/2026,2/26/2026,Avenant,33739773,6302.38,client_2500,113,50,Female,Divorced
617922,16157,2025,2/7/2026,9/7/2025,3/29/2026,2/26/2026,Avenant,33739773,6302.38,client_2500,90,50,Female,Divorced
617397,16119,2026,1/25/2026,12/29/2025,5/29/2026,1/28/2026,Terme,8702973,19582.94592,client_3637,151,55,Female,Married
314681,16109,2023,7/8/2023,6/18/2023,12/29/2023,7/29/2023,Avenant,6151566,2108.5,client_1809,194,34,Female,Divorced
428634,16113,2024,4/29/2024,12/30/2023,3/28/2024,5/28/2024,Avenant,6334232,5092.82,client_3671,89,60,Female,Married
374990,16104,2024,1/20/2024,12/30/2023,12/28/2024,1/30/2024,Terme,4958876,1054.7616,client_3593,364,58,Female,Widowed
428633,16113,2024,4/29/2024,2/3/2024,3/28/2024,5/28/2024,Avenant,6304394,520.22,client_2522,54,37,Female,Married
276612,16109,2022,12/19/2022,4/17/2022,12/29/2022,12/28/2022,Ristourne,6151566,-360.02,client_1809,256,34,Female,Divorced
458420,16126,2024,7/12/2024,6/28/2024,6/27/2025,7/28/2024,Terme,15369339,43761.33,client_1247,184,60,Male,Married
458420,16126,2024,7/12/2024,6/28/2024,6/27/2025,7/28/2024,Terme,15369339,43761.33,client_1247,180,60,Male,Married
484989,16103,2024,10/21/2024,7/7/2024,12/28/2024,10/30/2024,Ristourne,4892483,-1459.12,client_2526,174,48,Female,Married
206289,16112,2022,7/2/2022,3/13/2022,12/29/2022,7/29/2022,Affaire Nouvelle,6233245,12214.55,client_3672,291,57,Male,Widowed
544235,16116,2025,6/16/2025,4/5/2025,9/27/2025,6/27/2025,Avenant,6870064,10111.44,client_1938,175,25,Female,Married
340476,16121,2023,10/9/2023,7/27/2023,3/28/2024,10/29/2023,Avenant,8765992,6705.0,client_721,156,57,Female,Widowed
340476,16121,2023,10/9/2023,7/27/2023,3/28/2024,10/29/2023,Avenant,8765992,6705.0,client_721,89,57,Female,Widowed
544236,16121,2025,6/16/2025,4/24/2025,3/29/2026,6/27/2025,Avenant,8765995,7536.82,client_2510,249,57,Female,Married
544236,16121,2025,6/16/2025,4/24/2025,3/29/2026,6/27/2025,Avenant,8765995,7536.82,client_2510,90,57,Female,Married
283361,16114,2022,1/8/2023,12/6/2022,3/29/2023,1/29/2023,Avenant,6344552,1117.2,client_2181,24,34,Female,Single
283361,16114,2022,1/8/2023,12/6/2022,3/29/2023,1/29/2023,Avenant,6344552,1117.2,client_2181,89,34,Female,Single
276567,16099,2022,12/18/2022,8/30/2022,12/29/2022,12/28/2022,Avenant,4865323,4135.17,client_37,121,42,Female,Married
519698,16089,2025,3/9/2025,12/29/2024,12/28/2025,3/28/2025,Terme,4648094,9184.5,client_3673,364,60,Female,Married
188723,16104,2022,2/7/2022,12/29/2021,12/29/2022,2/26/2022,Terme,4949334,23500.0,client_3604,365,49,Male,Married
569940,16121,2025,9/6/2025,7/17/2025,3/29/2026,9/27/2025,Avenant,8764775,186.46,client_1952,165,60,Male,Widowed
569940,16121,2025,9/6/2025,7/17/2025,3/29/2026,9/27/2025,Avenant,8764775,186.46,client_1952,90,60,Male,Widowed
502439,16121,2024,1/10/2025,9/29/2024,3/28/2025,1/28/2025,Avenant,8790980,11609.78,client_2479,91,39,Male,Widowed
502439,16121,2024,1/10/2025,9/29/2024,3/28/2025,1/28/2025,Avenant,8790980,11609.78,client_2479,89,39,Male,Widowed
314681,16108,2023,7/8/2023,6/10/2023,12/29/2023,7/29/2023,Ristourne,6150458,-4098.31,client_3567,202,38,Female,Single
609156,16116,2025,1/23/2026,11/28/2025,12/28/2025,1/28/2026,Ristourne,8000778,-256.16,client_3636,30,33,Male,Single
276613,16112,2022,12/19/2022,9/5/2022,3/29/2023,12/28/2022,Avenant,6234467,2301.07,client_227,116,46,Female,Single
276613,16112,2022,12/19/2022,9/5/2022,3/29/2023,12/28/2022,Avenant,6234467,2301.07,client_227,89,46,Female,Single
206293,16113,2022,7/2/2022,6/29/2022,6/28/2023,7/29/2022,Affaire Nouvelle,6339101,25126.0,client_875,184,39,Male,Married
206293,16113,2022,7/2/2022,6/29/2022,6/28/2023,7/29/2022,Affaire Nouvelle,6339101,25126.0,client_875,180,39,Male,Married
509624,16135,2025,1/21/2025,12/29/2024,12/28/2025,1/28/2025,Terme,13818283,57515.78,client_3674,364,25,Female,Married
283948,16118,2023,1/27/2023,12/30/2022,12/29/2023,1/29/2023,Affaire Nouvelle,6847814,45814.0,client_354,364,60,Male,Single
201058,16103,2021,5/19/2022,8/7/2021,8/7/2022,5/29/2022,Avenant,4885926,3490.0,client_3630,144,36,Female,Married
201058,16103,2021,5/19/2022,8/7/2021,8/7/2022,5/29/2022,Avenant,4885926,3490.0,client_3630,221,36,Female,Married
485007,16115,2024,10/21/2024,8/5/2024,9/27/2024,10/30/2024,Avenant,6832935,1047.16,client_3603,53,25,Male,Married
509624,16119,2025,1/21/2025,12/29/2024,12/28/2025,1/28/2025,Terme,8711857,74864.69,client_2550,364,59,Male,Widowed
374994,16113,2023,1/20/2024,12/12/2023,5/28/2024,1/30/2024,Ristourne,6307159,-7659.31,client_3589,18,26,Male,Single
374994,16113,2023,1/20/2024,12/12/2023,5/28/2024,1/30/2024,Ristourne,6307159,-7659.31,client_3589,150,26,Male,Single
205452,16113,2022,6/11/2022,5/13/2022,3/29/2023,6/24/2022,Affaire Nouvelle,6300451,16095.7,client_3588,231,35,Female,Widowed
205452,16113,2022,6/11/2022,5/13/2022,3/29/2023,6/24/2022,Affaire Nouvelle,6300451,16095.7,client_3588,89,35,Female,Widowed
544242,16158,2025,6/16/2025,5/30/2025,3/29/2026,6/27/2025,Affaire Nouvelle,35037271,16502.73,client_2532,213,60,Female,Married
544242,16158,2025,6/16/2025,5/30/2025,3/29/2026,6/27/2025,Affaire Nouvelle,35037271,16502.73,client_2532,90,60,Female,Married
301981,16076,2023,5/13/2023,3/23/2023,12/29/2023,5/30/2023,Avenant,1700931,3854.8,client_2077,281,25,Male,Single
509623,16109,2025,1/21/2025,12/29/2024,12/28/2025,1/28/2025,Terme,6151036,22816.56,client_356,364,53,Male,Married
578850,16115,2025,10/6/2025,9/28/2025,5/29/2026,10/28/2025,Terme,6832986,93035.25962,client_3613,92,36,Female,Married
578850,16115,2025,10/6/2025,9/28/2025,5/29/2026,10/28/2025,Terme,6832986,93035.25962,client_3613,151,36,Female,Married
544242,16158,2025,6/16/2025,5/25/2025,3/29/2026,6/27/2025,Affaire Nouvelle,35034786,8481.84,client_2504,218,38,Female,Married
544242,16158,2025,6/16/2025,5/25/2025,3/29/2026,6/27/2025,Affaire Nouvelle,35034786,8481.84,client_2504,90,38,Female,Married
201008,16105,2021,5/16/2022,9/30/2021,3/29/2022,5/29/2022,Avenant,5018359,4102.41,client_2186,90,31,Male,Married
201008,16105,2021,5/16/2022,9/30/2021,3/29/2022,5/29/2022,Avenant,5018359,4102.41,client_2186,90,31,Male,Married
314681,16111,2023,7/8/2023,4/7/2023,3/28/2024,7/29/2023,Ristourne,6208932,-5655.79,client_883,267,34,Female,Married
314681,16111,2023,7/8/2023,4/7/2023,3/28/2024,7/29/2023,Ristourne,6208932,-5655.79,client_883,89,34,Female,Married
502439,16115,2024,1/10/2025,10/14/2024,9/27/2025,1/28/2025,Avenant,6832986,9847.22,client_3613,76,36,Female,Married
502439,16115,2024,1/10/2025,10/14/2024,9/27/2025,1/28/2025,Avenant,6832986,9847.22,client_3613,272,36,Female,Married
421862,16138,2024,4/13/2024,3/29/2024,3/28/2025,4/27/2024,Affaire Nouvelle,27752330,24427.63,client_2447,275,38,Male,Divorced
421862,16138,2024,4/13/2024,3/29/2024,3/28/2025,4/27/2024,Affaire Nouvelle,27752330,24427.63,client_2447,89,38,Male,Divorced
307852,16122,2023,6/1/2023,5/14/2023,3/28/2024,6/28/2023,Affaire Nouvelle,12030600,3025.82,client_3675,230,49,Male,Widowed
307852,16122,2023,6/1/2023,5/14/2023,3/28/2024,6/28/2023,Affaire Nouvelle,12030600,3025.82,client_3675,89,49,Male,Widowed
485011,16138,2024,10/21/2024,8/13/2024,3/28/2025,10/30/2024,Avenant,28715325,1872.1,client_2540,138,49,Female,Divorced
485011,16138,2024,10/21/2024,8/13/2024,3/28/2025,10/30/2024,Avenant,28715325,1872.1,client_2540,89,49,Female,Divorced
485011,16138,2024,10/21/2024,7/15/2024,12/28/2024,10/30/2024,Avenant,8765123,1347.44,client_3676,166,25,Male,Married
210622,16108,2022,7/24/2022,2/22/2022,12/29/2022,7/29/2022,Avenant,6150458,3673.0,client_3567,310,38,Female,Single
509623,16111,2025,1/21/2025,12/29/2024,12/28/2025,1/28/2025,Terme,6157203,1293.572,client_139,364,47,Male,Widowed
374988,16121,2024,1/20/2024,12/30/2023,12/28/2024,1/30/2024,Terme,8767850,48484.0,client_1527,364,55,Male,Widowed
509623,16116,2025,1/21/2025,12/29/2024,12/28/2025,1/28/2025,Terme,7372117,1746.382,client_3590,364,35,Female,Married
314683,16121,2023,7/8/2023,4/24/2023,12/29/2023,7/29/2023,Avenant,8767443,11488.04,client_355,249,25,Male,Married
544238,16127,2025,6/16/2025,3/27/2025,9/27/2025,6/27/2025,Avenant,15373911,6528.98,client_3634,184,46,Female,Single
340476,16120,2023,10/9/2023,7/16/2023,12/29/2023,10/29/2023,Avenant,8738238,2623.45,client_1479,166,49,Female,Widowed
314765,16113,2023,7/9/2023,6/20/2023,6/18/2024,7/29/2023,Terme,6339102,18839.0,client_231,193,35,Female,Single
314765,16113,2023,7/9/2023,6/20/2023,6/18/2024,7/29/2023,Terme,6339102,18839.0,client_231,171,35,Female,Single
460672,16114,2024,7/14/2024,4/21/2024,3/28/2025,7/29/2024,Avenant,6344552,4498.76,client_2181,252,34,Female,Single
460672,16114,2024,7/14/2024,4/21/2024,3/28/2025,7/29/2024,Avenant,6344552,4498.76,client_2181,89,34,Female,Single
283360,16109,2022,1/8/2023,11/29/2022,12/29/2022,1/29/2023,Avenant,6151037,316.07,client_2543,30,34,Female,Married
617397,16111,2026,1/25/2026,12/29/2025,5/29/2026,1/28/2026,Terme,6207177,68939.91463,client_3566,151,60,Male,Widowed
296162,16121,2023,4/15/2023,4/6/2023,3/28/2024,4/28/2023,Affaire Nouvelle,8764775,15020.3,client_1952,268,60,Male,Widowed
296162,16121,2023,4/15/2023,4/6/2023,3/28/2024,4/28/2023,Affaire Nouvelle,8764775,15020.3,client_1952,89,60,Male,Widowed
200970,16105,2022,5/15/2022,3/30/2022,3/29/2023,5/29/2022,Terme,5018359,51681.15,client_2186,275,31,Male,Married
200970,16105,2022,5/15/2022,3/30/2022,3/29/2023,5/29/2022,Terme,5018359,51681.15,client_2186,89,31,Male,Married
485010,16120,2024,10/21/2024,6/30/2024,12/28/2024,10/30/2024,Avenant,8730800,2406.91,client_3639,181,44,Female,Divorced
374992,16103,2023,1/20/2024,11/9/2023,12/29/2023,1/30/2024,Ristourne,4892483,-170.49,client_2526,50,48,Female,Married
428634,16121,2024,4/29/2024,1/30/2024,3/28/2024,5/28/2024,Ristourne,8764775,-657.4,client_1952,58,60,Male,Widowed
428633,16105,2024,4/29/2024,12/31/2023,3/28/2024,5/28/2024,Avenant,5018359,4880.1,client_2186,88,31,Male,Married
154890,16104,2021,5/15/2021,3/29/2021,3/29/2022,5/28/2021,Affaire Nouvelle,4955131,37832.62,client_3617,275,57,Male,Widowed
154890,16104,2021,5/15/2021,3/29/2021,3/29/2022,5/28/2021,Affaire Nouvelle,4955131,37832.62,client_3617,90,57,Male,Widowed
502440,16138,2024,1/10/2025,12/8/2024,3/28/2025,1/28/2025,Avenant,27767845,1304.02,client_2501,21,33,Female,Single
502440,16138,2024,1/10/2025,12/8/2024,3/28/2025,1/28/2025,Avenant,27767845,1304.02,client_2501,89,33,Female,Single
283948,16116,2023,1/27/2023,12/30/2022,12/29/2023,1/29/2023,Affaire Nouvelle,7998465,16907.0,client_3677,364,33,Female,Married
374990,16103,2024,1/20/2024,12/30/2023,12/28/2024,1/30/2024,Terme,4906839,13090.8,client_3678,364,30,Female,Single
374994,16123,2023,1/20/2024,10/1/2023,3/28/2024,1/30/2024,Avenant,12310563,3165.51,client_3679,90,57,Female,Widowed
374994,16123,2023,1/20/2024,10/1/2023,3/28/2024,1/30/2024,Avenant,12310563,3165.51,client_3679,89,57,Female,Widowed
374992,16103,2023,1/20/2024,11/26/2023,12/29/2023,1/30/2024,Avenant,4930401,280.59,client_3532,33,34,Female,Single
301451,16114,2023,4/25/2023,1/1/2023,6/28/2023,4/28/2023,Avenant,6344553,11170.26,client_1622,178,34,Female,Single
445988,16139,2024,6/3/2024,5/14/2024,3/28/2025,6/27/2024,Affaire Nouvelle,29503678,15961.34,client_134,229,25,Male,Married
445988,16139,2024,6/3/2024,5/14/2024,3/28/2025,6/27/2024,Affaire Nouvelle,29503678,15961.34,client_134,89,25,Male,Married
188884,16104,2022,2/12/2022,12/29/2021,12/29/2022,2/26/2022,Terme,4976520,26644.0,client_368,365,25,Male,Single
421862,16138,2024,4/13/2024,3/25/2024,12/28/2024,4/27/2024,Affaire Nouvelle,27752309,23150.11,client_3680,278,54,Male,Married
502440,16141,2024,1/10/2025,12/15/2024,6/27/2025,1/28/2025,Avenant,8709435,10174.19,client_2485,14,25,Male,Married
502440,16141,2024,1/10/2025,12/15/2024,6/27/2025,1/28/2025,Avenant,8709435,10174.19,client_2485,180,25,Male,Married
502439,16119,2024,1/10/2025,11/10/2024,12/28/2024,1/28/2025,Avenant,8681364,535.5,client_3659,48,46,Male,Married
544231,16157,2025,6/16/2025,4/12/2025,3/29/2026,6/27/2025,Affaire Nouvelle,34977754,14485.06,client_1955,261,30,Male,Single
544231,16157,2025,6/16/2025,4/12/2025,3/29/2026,6/27/2025,Affaire Nouvelle,34977754,14485.06,client_1955,90,30,Male,Single
569939,16101,2025,9/6/2025,5/30/2025,12/28/2025,9/27/2025,Ristourne,4871505,-20099.34,client_1815,212,55,Female,Married
609156,16111,2025,1/23/2026,10/11/2025,3/29/2026,1/28/2026,Ristourne,6208932,-5502.1,client_883,79,34,Female,Married
609156,16111,2025,1/23/2026,10/11/2025,3/29/2026,1/28/2026,Ristourne,6208932,-5502.1,client_883,90,34,Female,Married
617397,16103,2026,1/25/2026,12/29/2025,5/29/2026,1/28/2026,Terme,4930401,23128.11151,client_3532,151,34,Female,Single
162992,16103,2021,7/12/2021,5/1/2021,5/30/2021,7/28/2021,Avenant,4885926,286.85,client_3630,29,36,Female,Married
210621,16108,2022,7/24/2022,2/5/2022,12/29/2022,7/29/2022,Avenant,6135963,2949.31,client_3681,327,33,Female,Married
544006,16120,2024,6/12/2025,5/26/2024,12/28/2024,6/27/2025,Avenant,8730806,2448.83,client_739,216,60,Male,Married
485011,16141,2024,10/21/2024,8/3/2024,6/27/2025,10/30/2024,Avenant,29603513,13316.6,client_3642,148,43,Female,Married
485011,16141,2024,10/21/2024,8/3/2024,6/27/2025,10/30/2024,Avenant,29603513,13316.6,client_3642,180,43,Female,Married
139230,16092,2020,5/14/2020,12/30/2019,12/28/2020,5/28/2020,Avenant,15837,643.13,client_1749,364,52,Female,Single
544234,16105,2024,6/16/2025,3/29/2024,3/28/2025,6/27/2025,Ristourne,5018359,-1480.23,client_2186,275,31,Male,Married
544234,16105,2024,6/16/2025,3/29/2024,3/28/2025,6/27/2025,Ristourne,5018359,-1480.23,client_2186,89,31,Male,Married
283361,16115,2022,1/8/2023,12/4/2022,9/28/2023,1/29/2023,Avenant,6418805,8127.08,client_360,26,45,Female,Widowed
283361,16115,2022,1/8/2023,12/4/2022,9/28/2023,1/29/2023,Avenant,6418805,8127.08,client_360,272,45,Female,Widowed
156450,16103,2021,5/28/2021,3/1/2021,12/28/2021,5/28/2021,Affaire Nouvelle,4930401,8282.55,client_3532,302,34,Female,Single
314681,16104,2023,7/8/2023,4/27/2023,12/29/2023,7/29/2023,Avenant,4958876,5068.7,client_3593,246,58,Female,Widowed
374994,16111,2023,1/20/2024,11/29/2023,12/29/2023,1/30/2024,Ristourne,6157203,-269.04,client_139,30,47,Male,Widowed
460705,16138,2024,7/15/2024,5/26/2024,12/28/2024,7/29/2024,Avenant,8765123,2479.74,client_3676,216,25,Male,Married
314945,16113,2023,7/15/2023,3/31/2023,5/29/2023,7/29/2023,Avenant,6307159,8447.93,client_3589,59,26,Male,Single
210620,16104,2022,7/24/2022,2/7/2022,12/29/2022,7/29/2022,Ristourne,4952828,-2919.75,client_3682,325,52,Female,Married
340475,16115,2023,10/9/2023,7/27/2023,9/28/2023,10/29/2023,Avenant,6832986,1409.03,client_3613,63,36,Female,Married
296055,16112,2022,4/13/2023,12/30/2022,3/29/2023,4/28/2023,Avenant,6234473,1040.89,client_2533,89,44,Male,Single
314681,16106,2023,7/8/2023,4/23/2023,12/29/2023,7/29/2023,Avenant,6094466,10660.14,client_3514,250,43,Male,Single
156554,16104,2021,5/30/2021,4/4/2021,12/28/2021,6/27/2021,Affaire Nouvelle,4958876,4628.26,client_3593,268,58,Female,Widowed
428633,16108,2024,4/29/2024,1/16/2024,9/27/2024,5/28/2024,Ristourne,6138402,-5996.72,client_2,255,40,Female,Married
458421,16114,2024,7/12/2024,6/28/2024,6/27/2025,7/28/2024,Terme,6366225,19376.0,client_3594,184,33,Female,Divorced
458421,16114,2024,7/12/2024,6/28/2024,6/27/2025,7/28/2024,Terme,6366225,19376.0,client_3594,180,33,Female,Divorced
149621,16102,2021,1/28/2021,12/29/2020,12/28/2021,1/28/2021,Affaire Nouvelle,4882676,51300.87,client_75,364,35,Female,Married
170531,16098,2021,9/20/2021,12/29/2020,12/28/2021,9/28/2021,Avenant,4682923,12545.74,client_3329,364,31,Female,Married
374989,16110,2024,1/20/2024,12/30/2023,12/28/2024,1/30/2024,Terme,6156190,52422.25,client_230,364,36,Male,Single
340475,16116,2023,10/9/2023,7/7/2023,9/28/2023,10/29/2023,Avenant,6870064,1592.93,client_1938,83,25,Female,Married
201005,16104,2021,5/16/2022,12/21/2021,3/29/2022,5/29/2022,Ristourne,4952881,-1219.64,client_3683,8,53,Male,Single
